,GameKey,Date,SeasonType,Season,Week,Team,Opponent,HomeOrAway,Score,OpponentScore,TotalScore,Stadium,PlayingSurface,Temperature,Humidity,WindSpeed,OverUnder,PointSpread,ScoreQuarter1,ScoreQuarter2,ScoreQuarter3,ScoreQuarter4,ScoreOvertime,TimeOfPossessionMinutes,TimeOfPossessionSeconds,TimeOfPossession,FirstDowns,FirstDownsByRushing,FirstDownsByPassing,FirstDownsByPenalty,OffensivePlays,OffensiveYards,OffensiveYardsPerPlay,Touchdowns,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,PassingAttempts,PassingCompletions,PassingYards,PassingTouchdowns,PassingInterceptions,PassingYardsPerAttempt,PassingYardsPerCompletion,CompletionPercentage,PasserRating,ThirdDownAttempts,ThirdDownConversions,ThirdDownPercentage,FourthDownAttempts,FourthDownConversions,FourthDownPercentage,RedZoneAttempts,RedZoneConversions,GoalToGoAttempts,GoalToGoConversions,ReturnYards,Penalties,PenaltyYards,Fumbles,FumblesLost,TimesSacked,TimesSackedYards,QuarterbackHits,TacklesForLoss,Safeties,Punts,PuntYards,PuntAverage,Giveaways,Takeaways,TurnoverDifferential,OpponentScoreQuarter1,OpponentScoreQuarter2,OpponentScoreQuarter3,OpponentScoreQuarter4,OpponentScoreOvertime,OpponentTimeOfPossessionMinutes,OpponentTimeOfPossessionSeconds,OpponentTimeOfPossession,OpponentFirstDowns,OpponentFirstDownsByRushing,OpponentFirstDownsByPassing,OpponentFirstDownsByPenalty,OpponentOffensivePlays,OpponentOffensiveYards,OpponentOffensiveYardsPerPlay,OpponentTouchdowns,OpponentRushingAttempts,OpponentRushingYards,OpponentRushingYardsPerAttempt,OpponentRushingTouchdowns,OpponentPassingAttempts,OpponentPassingCompletions,OpponentPassingYards,OpponentPassingTouchdowns,OpponentPassingInterceptions,OpponentPassingYardsPerAttempt,OpponentPassingYardsPerCompletion,OpponentCompletionPercentage,OpponentPasserRating,OpponentThirdDownAttempts,OpponentThirdDownConversions,OpponentThirdDownPercentage,OpponentFourthDownAttempts,OpponentFourthDownConversions,OpponentFourthDownPercentage,OpponentRedZoneAttempts,OpponentRedZoneConversions,OpponentGoalToGoAttempts,OpponentGoalToGoConversions,OpponentReturnYards,OpponentPenalties,OpponentPenaltyYards,OpponentFumbles,OpponentFumblesLost,OpponentTimesSacked,OpponentTimesSackedYards,OpponentQuarterbackHits,OpponentTacklesForLoss,OpponentSafeties,OpponentPunts,OpponentPuntYards,OpponentPuntAverage,OpponentGiveaways,OpponentTakeaways,OpponentTurnoverDifferential,RedZonePercentage,GoalToGoPercentage,QuarterbackHitsDifferential,TacklesForLossDifferential,QuarterbackSacksDifferential,TacklesForLossPercentage,QuarterbackHitsPercentage,TimesSackedPercentage,OpponentRedZonePercentage,OpponentGoalToGoPercentage,OpponentQuarterbackHitsDifferential,OpponentTacklesForLossDifferential,OpponentQuarterbackSacksDifferential,OpponentTacklesForLossPercentage,OpponentQuarterbackHitsPercentage,OpponentTimesSackedPercentage,Kickoffs,KickoffsInEndZone,KickoffTouchbacks,PuntsHadBlocked,PuntNetAverage,ExtraPointKickingAttempts,ExtraPointKickingConversions,ExtraPointsHadBlocked,ExtraPointPassingAttempts,ExtraPointPassingConversions,ExtraPointRushingAttempts,ExtraPointRushingConversions,FieldGoalAttempts,FieldGoalsMade,FieldGoalsHadBlocked,PuntReturns,PuntReturnYards,KickReturns,KickReturnYards,InterceptionReturns,InterceptionReturnYards,OpponentKickoffs,OpponentKickoffsInEndZone,OpponentKickoffTouchbacks,OpponentPuntsHadBlocked,OpponentPuntNetAverage,OpponentExtraPointKickingAttempts,OpponentExtraPointKickingConversions,OpponentExtraPointsHadBlocked,OpponentExtraPointPassingAttempts,OpponentExtraPointPassingConversions,OpponentExtraPointRushingAttempts,OpponentExtraPointRushingConversions,OpponentFieldGoalAttempts,OpponentFieldGoalsMade,OpponentFieldGoalsHadBlocked,OpponentPuntReturns,OpponentPuntReturnYards,OpponentKickReturns,OpponentKickReturnYards,OpponentInterceptionReturns,OpponentInterceptionReturnYards,SoloTackles,AssistedTackles,Sacks,SackYards,PassesDefended,FumblesForced,FumblesRecovered,FumbleReturnYards,FumbleReturnTouchdowns,InterceptionReturnTouchdowns,BlockedKicks,PuntReturnTouchdowns,PuntReturnLong,KickReturnTouchdowns,KickReturnLong,BlockedKickReturnYards,BlockedKickReturnTouchdowns,FieldGoalReturnYards,FieldGoalReturnTouchdowns,PuntNetYards,OpponentSoloTackles,OpponentAssistedTackles,OpponentSacks,OpponentSackYards,OpponentPassesDefended,OpponentFumblesForced,OpponentFumblesRecovered,OpponentFumbleReturnYards,OpponentFumbleReturnTouchdowns,OpponentInterceptionReturnTouchdowns,OpponentBlockedKicks,OpponentPuntReturnTouchdowns,OpponentPuntReturnLong,OpponentKickReturnTouchdowns,OpponentKickReturnLong,OpponentBlockedKickReturnYards,OpponentBlockedKickReturnTouchdowns,OpponentFieldGoalReturnYards,OpponentFieldGoalReturnTouchdowns,OpponentPuntNetYards,IsGameOver,TeamName,DayOfWeek,PassingDropbacks,OpponentPassingDropbacks,TeamGameID,TwoPointConversionReturns,OpponentTwoPointConversionReturns,TeamID,OpponentID,Day,DateTime,GlobalGameID,GlobalTeamID,GlobalOpponentID,ScoreID
10,200210119,2002-09-08,1,2002,1,DET,MIA,AWAY,2,14,70,Pro Player Stadium,Natural Grass,24,19,1,2.7,0.6000000000000001,0,7,7,7,0,2,3,25:36,1,0,1,0,16,71,0.30000000000000004,0,1,14,0.2,0,3,1,57,0,0,0.4,0.9,13.0,17.4,1,1,13.8,0,0,0.0,0,0,0,0,2,0,19,0,0,0,1,0,0,0,0,78,13.1,0,0,-1,7,21,14,7,0,3,2,34:24,2,1,1,0,19,107,0.4,1,11,50,0.30000000000000004,0,2,1,57,0,0,0.6000000000000001,0.9,18.4,34.9,1,0,13.8,0,0,27.6,0,0,0,0,17,0,15,0,0,0,0,0,0,0,0,66,13.2,0,0,0,27.6,27.6,0,0,-1,0.0,0.0,7.7,27.6,27.6,0,0,0,0.0,0.0,0.0,0,0,0,0,10.5,0,0,0,0,0,0,0,0,0,0,0,2,0,34,0,0,1,0,0,0,10.5,1,1,0,0,0,0,0,0,0,0,0,3,0,21,0,2,11,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,63,2,1,0,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,53,True,Lions,Sunday,11,2,398583,0,0,11,19,2002-09-08T00:00:00,2002-09-08,11890,11,19,11890
11,200210112,2002-09-08,1,2002,1,GB,ATL,HOME,10,3,71,Lambeau Field,Grass,23,18,1,11.9,-1.9000000000000001,3,10,14,7,3,10,14,38:50,2,1,1,0,21,134,0.5,0,10,58,0.4,0,3,2,75,0,0,0.6000000000000001,0.8,19.2,30.4,1,1,14.7,0,0,27.6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,20,2.7,0,0,0,0,21,3,10,0,2,15,30:55,2,1,1,0,16,103,0.5,0,2,50,0.5,0,2,1,54,0,0,0.6000000000000001,1.0,18.0,29.3,1,0,13.8,0,0,0.0,0,0,0,0,3,0,23,0,0,0,1,0,0,0,0,32,10.8,0,0,0,18.4,27.6,0,0,0,0.0,0.0,5.3,22.1,20.7,0,0,-1,0.0,0.0,1.1,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,1,0,0,0,10.8,0,0,0,0,0,0,0,0,0,0,0,3,0,43,0,0,12,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,15,2,0,1,0,0,0,0,0,0,0,0,3,0,12,0,0,0,0,32,True,Packers,Sunday,10,2,405843,0,0,12,2,2002-09-08T00:00:00,2002-09-08,11887,12,2,11887
12,200210113,2002-09-08,1,2002,1,HOU,DAL,HOME,1,1,29,Reliant Stadium,Grass,19,11,0,2.6,0.6000000000000001,7,3,0,9,0,3,15,33:55,1,0,0,0,17,58,0.30000000000000004,0,3,24,0.2,0,2,1,34,0,0,0.4,0.9,12.6,20.6,1,0,1.0,0,0,0.0,0,0,0,0,2,1,22,0,0,0,2,0,0,0,1,114,11.4,0,0,0,0,3,7,0,0,2,0,26:05,1,0,0,0,16,74,0.4,0,2,43,0.5,0,2,1,31,0,0,0.30000000000000004,0.7000000000000001,12.0,11.0,1,0,1.2,0,0,0.0,0,0,0,0,1,1,32,0,0,0,1,0,0,0,1,94,10.4,0,0,0,13.8,0.0,0,0,-1,0.0,0.0,21.4,0.0,0.0,0,0,0,0.0,0.0,0.7000000000000001,0,0,0,0,11.1,0,0,0,0,0,0,0,0,0,0,0,2,0,23,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,1,1,0,17,0,1,11,0,0,1,1,0,0,-2,0,0,0,0,1,0,2,0,0,0,0,111,12,0,0,2,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,88,True,Texans,Sunday,2,3,405844,0,0,13,9,2002-09-08T00:00:00,2002-09-08,11888,13,9,11888
13,200210115,2002-09-08,1,2002,1,IND,JAX,AWAY,2,2,53,ALLTEL Stadium,Grass,23,11,1,12.0,-1.0,7,7,7,7,0,2,2,27:27,1,0,1,0,17,85,0.4,0,2,29,0.30000000000000004,0,2,1,56,0,0,0.5,0.8,16.9,31.1,1,1,17.7,0,0,0.0,0,0,0,0,15,0,1,0,0,0,1,0,0,0,0,39,13.1,0,0,0,0,7,10,8,0,2,3,32:33,1,1,1,0,19,95,0.4,0,2,33,0.30000000000000004,0,3,2,62,0,0,0.5,0.8,16.9,23.7,1,1,13.8,0,0,27.6,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,43,14.4,0,0,0,20.7,27.6,0,0,0,0.0,0.0,3.1,20.7,27.6,0,0,0,0.0,0.0,0.2,0,0,0,0,11.2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,11,0,0,0,0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,14,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,34,11,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,39,True,Colts,Sunday,2,10,398584,0,0,14,15,2002-09-08T00:00:00,2002-09-08,11889,14,15,11889
14,200210115,2002-09-08,1,2002,1,JAX,IND,HOME,2,2,53,ALLTEL Stadium,Grass,23,11,1,12.0,0.30000000000000004,0,7,10,8,0,2,3,32:33,1,1,1,0,19,95,0.4,0,2,33,0.30000000000000004,0,3,2,62,0,0,0.5,0.8,16.9,23.7,1,1,13.8,0,0,27.6,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,43,14.4,0,0,0,7,7,7,7,0,2,2,27:27,1,0,1,0,17,85,0.4,0,2,29,0.30000000000000004,0,2,1,56,0,0,0.5,0.8,16.9,31.1,1,1,17.7,0,0,0.0,0,0,0,0,15,0,1,0,0,0,1,0,0,0,0,39,13.1,0,0,0,20.7,27.6,0,0,0,0.0,0.0,2.7,20.7,27.6,0,0,0,0.0,0.0,0.2,0,0,0,0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,11.2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,11,11,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,39,14,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,34,True,Jaguars,Sunday,10,2,405845,0,0,15,14,2002-09-08T00:00:00,2002-09-08,11889,15,14,11889
15,200210108,2002-09-08,1,2002,1,KC,CLE,AWAY,11,11,79,Cleveland Browns Stadium,Grass,24,13,0,10.2,0.2,7,7,3,23,0,2,1,30:16,2,1,1,0,16,130,0.6000000000000001,0,2,54,0.5,0,2,2,76,0,0,0.7000000000000001,1.1,19.0,26.6,1,0,12.6,0,0,0.0,0,0,0,0,0,1,24,0,0,0,0,0,0,0,0,45,11.3,0,0,0,6,14,7,12,0,2,12,29:44,2,0,1,0,17,113,0.5,0,2,16,0.2,0,11,2,97,0,0,0.7000000000000001,1.0,19.3,36.0,1,0,10.0,0,0,0.0,0,0,0,0,13,0,10,0,0,0,1,0,0,0,0,20,10.2,0,0,0,18.4,27.6,0,0,0,0.0,0.0,0.0,1.9000000000000001,13.8,0,0,0,0.0,0.0,0.2,1,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,1,53,0,0,1,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,2,0,33,0,2,12,1,0,1,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,33,12,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,15,True,Chiefs,Sunday,2,11,398585,0,0,16,8,2002-09-08T00:00:00,2002-09-08,11885,16,8,11885
16,200210107,2002-09-08,1,2002,1,LAC,CIN,AWAY,3,0,40,Paul Brown Stadium,Artificial,25,17,1,10.5,0.2,10,10,7,7,0,10,13,37:48,2,1,1,0,18,111,0.5,0,12,67,0.4,0,1,1,44,0,0,0.6000000000000001,0.8,21.8,37.8,1,0,16.6,0,0,0.0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,24,12.1,0,0,0,0,0,3,3,0,2,1,22:12,1,0,1,0,13,56,0.30000000000000004,0,1,3,0.2,0,2,1,46,0,0,0.4,0.7000000000000001,16.0,16.4,1,0,10.0,0,0,0.0,0,0,0,0,0,1,16,0,0,0,2,0,0,0,0,61,12.2,0,0,0,18.4,27.6,0,0,0,0.0,0.0,5.0,0.0,0.0,0,0,-1,0.0,0.0,0.9,1,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,19,14,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,52,True,Chargers,Sunday,2,3,398590,0,0,29,7,2002-09-08T00:00:00,2002-09-08,11884,29,7,11884
17,200210110,2002-09-08,1,2002,1,LAR,DEN,AWAY,1,2,39,Invesco Field,Grass,23,3,0,14.4,-0.8,0,6,7,3,0,2,13,31:46,1,0,1,0,16,90,0.4,0,1,2,0.2,0,11,2,81,0,0,0.5,0.7000000000000001,21.5,23.9,1,0,1.9000000000000001,0,0,0.0,0,0,0,0,13,0,12,0,0,0,2,0,0,0,0,30,10.1,0,0,0,7,9,0,7,0,2,1,28:14,1,0,1,0,16,80,0.4,0,2,29,0.30000000000000004,0,2,1,52,0,0,0.5,0.8,18.4,22.2,1,0,1.5,0,0,27.6,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,43,14.3,0,0,0,2.5,27.6,0,0,0,0.0,0.0,6.8,2.5,0.0,0,0,0,0.0,0.0,1.0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,1,0,27,0,2,0,0,0,0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,29,12,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,True,Rams,Sunday,12,2,398592,0,0,32,10,2002-09-08T00:00:00,2002-09-08,11886,32,10,11886
18,200210125,2002-09-08,1,2002,1,LV,SEA,HOME,2,1,48,Network Associates Coliseum,Grass,19,13,1,11.3,-1.9000000000000001,7,21,3,0,0,3,14,34:51,2,1,1,0,19,117,0.5,0,11,61,0.4,0,2,1,56,0,0,0.5,0.8,18.7,26.9,1,1,16.1,0,0,27.6,0,0,0,0,2,0,12,0,0,0,1,0,0,0,0,28,13.9,0,0,-1,7,0,0,10,0,2,1,25:09,1,0,1,0,14,51,0.30000000000000004,0,1,12,0.2,0,2,2,39,0,0,0.30000000000000004,0.5,19.8,28.0,1,0,0.7000000000000001,0,0,27.6,0,0,0,0,0,1,29,0,0,0,1,0,0,0,0,68,11.3,0,0,0,11.0,13.8,0,0,0,0.0,0.0,6.7,18.4,27.6,0,0,0,0.0,0.0,0.7000000000000001,0,0,0,0,13.4,0,0,0,0,0,0,0,0,0,0,0,2,0,20,0,0,0,0,0,0,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,11,1,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,27,15,2,0,1,0,0,0,20,0,0,0,0,0,0,18,0,0,0,0,62,True,Raiders,Sunday,2,3,405847,0,0,25,30,2002-09-08T00:00:00,2002-09-08,11893,25,30,11893
19,200210119,2002-09-08,1,2002,1,MIA,DET,HOME,14,2,70,Pro Player Stadium,Natural Grass,24,19,1,2.7,-2.3,7,21,14,7,0,3,2,34:24,2,1,1,0,19,107,0.4,1,11,50,0.30000000000000004,0,2,1,57,0,0,0.6000000000000001,0.9,18.4,34.9,1,0,13.8,0,0,27.6,0,0,0,0,17,0,15,0,0,0,0,0,0,0,0,66,13.2,0,0,0,0,7,7,7,0,2,3,25:36,1,0,1,0,16,71,0.30000000000000004,0,1,14,0.2,0,3,1,57,0,0,0.4,0.9,13.0,17.4,1,1,13.8,0,0,0.0,0,0,0,0,2,0,19,0,0,0,1,0,0,0,0,78,13.1,0,0,-1,27.6,27.6,0,0,0,0.0,0.0,0.0,27.6,27.6,0,0,-1,0.0,0.0,0.6000000000000001,1,0,0,0,10.5,1,1,0,0,0,0,0,0,0,0,0,3,0,21,0,2,0,0,0,0,10.5,0,0,0,0,0,0,0,0,0,0,0,2,0,34,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,53,11,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,63,True,Dolphins,Sunday,2,11,405846,0,0,19,11,2002-09-08T00:00:00,2002-09-08,11890,19,11,11890
20,200210106,2002-09-08,1,2002,1,MIN,CHI,AWAY,2,2,50,Memorial Stadium,Astroplay,23,11,0,11.3,0.30000000000000004,3,17,0,3,0,2,2,31:31,1,1,1,0,17,102,0.4,0,3,39,0.30000000000000004,0,2,1,63,0,0,0.6000000000000001,1.1,15.8,18.2,1,0,10.6,0,0,0.0,0,0,0,0,2,1,14,0,0,0,0,0,0,0,0,32,10.7,0,0,0,7,3,3,14,0,2,2,28:29,2,0,1,0,17,102,0.5,0,2,22,0.2,0,3,2,79,0,0,0.7000000000000001,1.1,16.7,26.6,1,1,14.8,0,0,0.0,0,0,0,0,15,0,3,0,0,0,1,0,0,0,0,34,11.2,0,0,0,1.9000000000000001,13.8,0,0,0,0.0,0.0,3.4,27.6,27.6,0,0,0,0.0,0.0,0.2,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,32,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,10,0,30,0,1,12,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,22,13,1,0,0,0,0,0,-3,0,0,0,0,2,0,2,0,0,0,0,29,True,Vikings,Sunday,2,3,398586,0,0,20,6,2002-09-08T00:00:00,2002-09-08,11883,20,6,11883
21,200210121,2002-09-09,1,2002,1,NE,PIT,HOME,2,1,44,Gillette Stadium,Grass,24,13,0,10.4,0.2,7,3,17,3,0,2,2,29:29,2,0,1,0,17,95,0.4,0,1,17,0.30000000000000004,0,12,2,77,0,0,0.5,0.7000000000000001,18.6,30.0,1,0,10.6,0,0,0.0,0,0,0,0,1,1,24,0,0,0,1,0,0,0,0,54,10.9,0,0,0,7,0,0,7,0,2,2,30:31,2,1,1,0,18,78,0.30000000000000004,0,2,20,0.2,0,10,2,58,0,0,0.4,0.6000000000000001,18.2,15.4,1,0,2.2,0,0,27.6,0,0,0,0,1,1,31,0,0,0,10,0,0,0,0,54,10.9,0,0,-1,2.5,13.8,0,0,0,0.0,0.0,4.4,18.4,13.8,0,0,-1,0.0,0.0,0.9,1,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,1,0,36,0,0,14,2,0,10,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,46,11,2,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,46,True,Patriots,Monday,12,12,405851,0,0,21,28,2002-09-09T00:00:00,2002-09-09,11891,21,28,11891
22,200210133,2002-09-08,1,2002,1,NO,TB,AWAY,2,2,46,Raymond James Stadium,Grass,25,16,0,10.4,0.5,6,7,7,0,6,11,11,40:41,2,0,1,0,22,102,0.4,0,3,33,0.30000000000000004,0,12,2,69,0,0,0.5,0.8,15.8,22.2,2,1,13.8,0,0,0.0,0,0,0,0,13,0,12,0,0,0,1,0,0,0,1,85,10.6,0,0,0,0,3,7,10,0,2,2,31:29,1,0,1,0,21,92,0.30000000000000004,0,2,20,0.30000000000000004,0,15,2,72,0,0,0.4,0.7000000000000001,14.6,19.7,1,1,10.2,0,0,0.0,0,0,0,0,14,1,23,0,0,0,1,0,0,0,1,97,12.1,0,0,0,0.0,0.0,0,0,0,0.0,0.0,4.5,27.6,27.6,0,0,0,0.0,0.0,0.4,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,13,0,14,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,2,0,39,0,2,12,2,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,77,15,2,0,1,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,73,True,Saints,Sunday,12,15,398587,0,0,22,33,2002-09-08T00:00:00,2002-09-08,11894,22,33,11894
23,200210123,2002-09-05,1,2002,1,NYG,SF,HOME,1,1,29,Giants Stadium,Grass,20,14,1,10.6,0.30000000000000004,3,3,0,7,0,2,2,32:28,2,0,1,0,19,100,0.4,0,2,12,0.2,0,12,2,88,0,0,0.5,0.9,17.2,15.3,1,1,15.5,0,0,0.0,0,0,0,0,0,1,22,0,0,0,2,0,0,0,0,29,2.6,0,0,-1,3,0,7,6,0,2,2,27:32,1,0,1,0,14,77,0.4,0,2,31,0.30000000000000004,0,2,1,46,0,0,0.5,0.8,17.0,21.2,1,0,2.5,0,0,0.0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,37,12.2,0,0,0,2.5,27.6,0,0,-1,0.0,0.0,6.2,1.5,2.5,0,0,0,0.0,0.0,0.0,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,2,11,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,29,14,1,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,35,True,Giants,Thursday,13,2,405836,0,0,23,31,2002-09-05T00:00:00,2002-09-05,11892,23,31,11892
24,200210104,2002-09-08,1,2002,1,NYJ,BUF,AWAY,10,2,68,Ralph Wilson Stadium,Artificial,24,21,0,11.2,-0.8,0,17,3,11,6,2,0,21:06,1,0,1,0,13,73,0.4,0,1,20,0.4,0,2,2,53,0,0,0.5,0.6000000000000001,22.1,31.9,1,0,1.9000000000000001,0,0,0.0,0,0,0,0,13,1,25,0,0,0,1,0,0,0,0,32,10.6,0,0,0,3,14,7,7,0,11,1,39:08,2,1,1,0,21,106,0.4,0,2,39,0.30000000000000004,0,11,2,67,0,0,0.5,0.7000000000000001,18.4,19.5,1,1,11.4,0,0,27.6,0,0,0,0,1,1,23,0,0,0,2,0,0,0,0,18,2.4,0,0,-1,13.8,27.6,0,0,0,0.0,0.0,9.1,27.6,27.6,0,0,0,0.0,0.0,0.7000000000000001,1,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,1,1,80,0,10,1,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,1,1,37,0,0,13,2,0,2,0,0,0,0,0,0,0,0,1,0,27,0,0,0,0,28,3,1,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,15,True,Jets,Sunday,3,12,398588,0,0,24,4,2002-09-08T00:00:00,2002-09-08,11881,24,4,11881
25,200210134,2002-09-08,1,2002,1,PHI,TEN,AWAY,2,2,51,The Coliseum,Grass,23,17,0,10.2,0.1,14,10,0,0,0,2,1,29:12,1,0,1,0,18,72,0.30000000000000004,0,2,22,0.30000000000000004,0,3,1,50,0,0,0.4,0.8,13.8,19.1,1,1,12.9,0,0,27.6,0,0,0,0,1,1,31,0,0,0,2,0,0,0,0,73,12.1,0,0,0,7,3,3,14,0,2,13,30:48,2,0,1,0,17,91,0.4,0,2,17,0.2,0,3,2,74,0,0,0.6000000000000001,0.8,19.5,27.9,1,0,16.6,0,0,0.0,0,0,0,0,1,0,14,0,0,0,0,0,0,0,0,28,13.8,0,0,0,20.7,27.6,0,0,-1,0.0,0.0,14.3,20.7,27.6,0,0,0,0.0,0.0,0.2,0,0,0,0,11.2,0,0,0,0,0,0,0,0,0,0,0,1,0,27,0,0,0,0,0,0,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,12,1,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,67,10,1,0,2,1,0,0,-2,0,0,0,0,0,0,2,0,0,0,0,23,True,Eagles,Sunday,12,3,398589,0,0,26,34,2002-09-08T00:00:00,2002-09-08,11895,26,34,11895
26,200210121,2002-09-09,1,2002,1,PIT,NE,AWAY,1,2,44,Gillette Stadium,Grass,24,13,0,10.4,-0.7000000000000001,7,0,0,7,0,2,2,30:31,2,1,1,0,18,78,0.30000000000000004,0,2,20,0.2,0,10,2,58,0,0,0.4,0.6000000000000001,18.2,15.4,1,0,2.2,0,0,27.6,0,0,0,0,1,1,31,0,0,0,10,0,0,0,0,54,10.9,0,0,-1,7,3,17,3,0,2,2,29:29,2,0,1,0,17,95,0.4,0,1,17,0.30000000000000004,0,12,2,77,0,0,0.5,0.7000000000000001,18.6,30.0,1,0,10.6,0,0,0.0,0,0,0,0,1,1,24,0,0,0,1,0,0,0,0,54,10.9,0,0,0,18.4,13.8,0,0,-1,0.0,0.0,11.6,2.5,13.8,0,0,0,0.0,0.0,0.30000000000000004,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,1,0,36,0,0,1,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,0,11,2,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,46,14,2,0,10,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,46,True,Steelers,Monday,12,12,398593,0,0,28,21,2002-09-09T00:00:00,2002-09-09,11891,28,21,11891
27,200210125,2002-09-08,1,2002,1,SEA,LV,AWAY,1,2,48,Network Associates Coliseum,Grass,19,13,1,11.3,0.5,7,0,0,10,0,2,1,25:09,1,0,1,0,14,51,0.30000000000000004,0,1,12,0.2,0,2,2,39,0,0,0.30000000000000004,0.5,19.8,28.0,1,0,0.7000000000000001,0,0,27.6,0,0,0,0,0,1,29,0,0,0,1,0,0,0,0,68,11.3,0,0,0,7,21,3,0,0,3,14,34:51,2,1,1,0,19,117,0.5,0,11,61,0.4,0,2,1,56,0,0,0.5,0.8,18.7,26.9,1,1,16.1,0,0,27.6,0,0,0,0,2,0,12,0,0,0,1,0,0,0,0,28,13.9,0,0,-1,18.4,27.6,0,0,0,0.0,0.0,8.6,11.0,13.8,0,0,0,0.0,0.0,0.5,0,0,0,0,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,13.4,0,0,0,0,0,0,0,0,0,0,0,2,0,20,0,0,15,2,0,1,0,0,0,20,0,0,0,0,0,0,18,0,0,0,0,62,11,1,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,27,True,Seahawks,Sunday,3,2,398591,0,0,30,25,2002-09-08T00:00:00,2002-09-08,11893,30,25,11893
